event_id,continent,country,location,event_name,event_date,event_summary,source_url,latitude,longitude,fire_type,building_use,building_height_or_floors,affected_floors,building_age_status,deaths,injuries,evacuated,cause,fire_spread,urban_fire_resilience_gap,impact,event_year,source_domain,source_grade,city_label_en,building_use_group,building_height_m_reported,building_storeys_reported,external_trigger,arson_trigger,construction_related,facade_fire,valid_geocode,possible_duplicate,analysis_extended,analysis_core,cohort_reason,source_file_sha256,legacy_match_key,population_count_2020_1km_cell,population_density_2020_per_km2,heatwave_days_7d,heatwave_degree_days_c,heatwave_max_t2m_c,heatwave_p90_t2m_c,heatwave_score_0_100,gee_enrichment_status,tmax_percentile_0_100,ghsl_built_surface_m2_1km,ghsl_built_volume_m3_1km,ghsl_mean_building_height_m_1km,ghsl_urbanisation_code_2020,era5_sampling_radius_km,metric_provenance,iso3,context_year,context_year_lag,gdp_per_capita_ppp_constant_2021,urban_population_percent,electricity_access_percent,national_population,ctif_population_thousands,ctif_fire_stations_per_100k,ctif_fire_engines_per_100k,ctif_ladders_per_100k,ctif_career_firefighters_per_100k,ctif_total_firefighters_per_100k,ctif_volunteer_share_percent,ctif_reference_period,ctif_source_page_pdf,ctif_source_file_sha256
HRF-0089,欧洲,United Kingdom,"North Kensington, London, England, United Kingdom",Grenfell Tower fire,2017-06-14,24层社会住宅冰箱起火后突破窗户并经可燃外墙系统迅速包覆整栋塔楼。,https://assets.publishing.service.gov.uk/media/66d817aa701781e1b341dbd3/CCS0923434692-004_GTI_Phase_2_Volume_1_BOOKMARKED.pdf,51.5131,-0.2159,high-rise residential façade fire,residential / social housing,24 storeys,24,completed 1974; refurbished 2015-2016,72.0,,,4层住宅冰箱冷藏冷冻机的电气故障起火。,可燃雨幕板、聚异氰脲酸酯保温层及外墙空腔使火焰绕过防火分隔并迅速包围大楼。,外墙产品测试与认证、建筑法规和监管、业主管理、消防响应及疏散策略存在多层系统性失效。,72人死亡，建筑毁损并引发全国建筑安全改革,2017,assets.publishing.service.gov.uk,A,North Kensington,Residential,,24.0,False,False,False,True,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2017-06-14|51.5131|-0.2159,7372.83767444087,13767.064959022671,0.0,0.0,23.935783946363244,23.56693630942817,0.0,completed,,,,,,,legacy_exact_date_geo_match,GBR,2017.0,0.0,52429.1275538988,82.23065673273,100.0,65964000.0,64903.0,3.163181979261359,4.4682064003204784,0.3620787945087284,61.78450919063834,93.21603007565136,2.3140495867768593,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0090,北美洲,United States,"Honolulu, Hawaii",Marco Polo condominium fire,2017-07-14,Fire started on the 26th floor of a 36-storey condominium and spread to additional floors.,https://en.wikipedia.org/wiki/Marco_Polo_condo_fire,21.2883,-157.826,high-rise building fire,residential condominium,36 floors; 118.8 m,未检索到,completed 1971; older unsprinklered high-rise,4.0,13.0,,undetermined,未检索到/待核实,未检索到/待核实,"4 deaths, 13 injuries and more than 200 units damaged or affected.",2017,en.wikipedia.org,C,Honolulu,Residential,118.8,36.0,False,False,False,False,True,False,True,False,compendium_only_source,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2017-07-14|21.2883|-157.826,8857.015173945867,11612.904804779848,0.0,0.0,27.975305175781276,27.80201110839846,0.0,completed,,,,,,,legacy_exact_date_geo_match,USA,2017.0,0.0,66164.0320014289,80.4018678392891,100.0,326608609.0,336806.0,17.428430609906,21.288219331009543,2.226801185252044,113.71531386020439,302.2808382273475,62.380905608486394,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0091,亚洲,Iran,Mashhad,Rotana Hotel Building fire,2017-07-22,Rotana Hotel Building高层建筑火灾；建筑高度记录为 66 m。死亡人数：0。Under construction 20-storey hotel,https://en.wikipedia.org/wiki/List_of_fires_in_high-rise_buildings,36.29807,59.60567,高层建筑火灾,hotel,66 m,未检索到,未检索到,0.0,,,未检索到/待核实,未检索到/待核实,未检索到/待核实,死亡人数：0。Under construction 20-storey hotel,2017,en.wikipedia.org,C,Mashhad,Hotel,66.0,,False,False,True,False,True,False,True,False,compendium_only_source,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2017-07-22|36.2981|59.6057,258.3441297115121,372.494435753842,0.0,0.0,33.56533705471969,36.46396794783563,0.0,completed,,,,,,,legacy_exact_date_geo_match,IRN,2017.0,0.0,16167.9677224227,74.4011840820312,99.9,85026754.0,64000.0,0.70625,2.03125,0.03125,14.5078125,14.5078125,,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0092,亚洲,United Arab Emirates,Dubai,The Marina Torch fire,2017-08-04,The Marina Torch高层建筑外立面火灾。死亡 0，受伤 0；表中记录的受影响楼层为 64/87。,https://www.bbc.com/news/world-middle-east-40822269,25.07725,55.30927,高层建筑外立面火灾,未检索到,336.8 m,64/87,未检索到,0.0,0.0,,未检索到/待核实,未检索到/待核实,未检索到/待核实,死亡 0，受伤 0；表中记录的受影响楼层为 64/87。,2017,bbc.com,B,Dubai,Unknown/other,336.8,,False,False,False,True,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2017-08-04|25.0772|55.3093,693.6489320250762,889.9087886415679,3.0,2.77078414952151,46.42774549914947,45.02524489829067,27.707841495215103,completed,,,,,,,legacy_exact_date_geo_match,ARE,2017.0,0.0,72529.0423512365,84.686675718659,100.0,9223225.0,,,,,,,,,,
HRF-0093,欧洲,United Kingdom,"Northern Quarter, Manchester, England, United Kingdom",Lighthouse Apartments fire,2017-12-30,12层住宅楼9层起火，火焰通过木质阳台向10至11层传播。,https://ctif.org/sites/default/files/2025-08/CTIF_Report30.pdf,53.4843,-2.235,high-rise residential exterior fire,residential,12 storeys; floors 9-11 affected,未检索到,未检索到,0.0,4.0,,来源未给出最终起火原因；木质阳台促进竖向传播。,未检索到/待核实,未检索到/待核实,3人接受烟气吸入治疗，1人送院；无死亡。,2017,ctif.org,C,Northern Quarter,Residential,,12.0,False,False,False,True,True,False,True,False,compendium_only_source,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2017-12-30|53.4843|-2.235,3365.45394333848,6572.198436015359,0.0,0.0,10.620488832055116,10.959404610424505,0.0,completed,,,,,,,legacy_exact_date_geo_match,GBR,2017.0,0.0,52429.1275538988,82.23065673273,100.0,65964000.0,64903.0,3.163181979261359,4.4682064003204784,0.3620787945087284,61.78450919063834,93.21603007565136,2.3140495867768593,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0094,亚洲,中国 / China,"绿地原盛国际3号楼C座，郑东新区，郑州市，河南省 / Greenland Yuansheng International Building 3C, Zhengdong New Area, Zhengzhou, Henan",郑州绿地原盛国际3号楼C座火灾 / Zhengzhou Greenland Yuansheng International Building 3C fire,2018-02-01,郑州绿地原盛国际3号楼C座外墙保温材料起火，无人员伤亡，疏散300余人。,https://www.henan100.com/news/2018/762138.shtml,34.75778,113.64861,高层建筑外立面火灾,办公楼,地上20层、地下2层，高约60米,南侧及东侧外墙，过火约2000平方米,未检索到,0.0,0.0,300.0,具体起火原因未查明,外墙保温与装饰材料发生大面积竖向燃烧,外立面约2000平方米受损；高层外墙扑救和坠落物风险突出,无人员伤亡；疏散300余人、搜救30余人,2018,henan100.com,B,Zhengzhou,Office/government,60.0,20.0,False,False,False,True,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2018-02-01|34.7578|113.6486,14039.19236333185,19857.26147385039,0.0,0.0,8.964061552902763,16.81176658592788,0.0,completed,,,,,,,legacy_exact_date_geo_match,CHN,2018.0,0.0,17807.0490552244,61.5001983642578,100.0,1402760000.0,1386000.0,,,,9.37950937950938,550.5050505050506,98.2961992136304,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0095,北美洲,United States,"Chicago, Illinois",John Hancock Center parking-garage fire,2018-02-11,A vehicle burned on the 7th-floor garage level of the 100-storey mixed-use tower; sprinklers held the fire.,https://www.cbsnews.com/chicago/news/john-hancock-center-parking-garage-car-fire/,41.8988,-87.623,high-rise building fire,mixed-use tower parking garage,100 floors; 344 m roof / 457 m antenna,未检索到,completed 1969,0.0,0.0,,vehicle fire; detailed ignition cause not stated,未检索到/待核实,未检索到/待核实,No injuries; about 150 firefighters responded.,2018,cbsnews.com,B,Chicago,Mixed use,344.0,100.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2018-02-11|41.8988|-87.623,7433.805115488335,13611.862356758656,0.0,0.0,-2.4377439103035954,7.379187098089301,0.0,completed,,,,,,,legacy_exact_date_geo_match,USA,2018.0,0.0,67728.4424921024,80.2804567987377,100.0,328529577.0,336806.0,17.428430609906,21.288219331009543,2.226801185252044,113.71531386020439,302.2808382273475,62.380905608486394,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0096,亚洲,Turkey,Istanbul,Taksim Ilk Yardim Hospital fire,2018-04-05,Taksim Ilk Yardim Hospital高层建筑外立面火灾。死亡 0，受伤 0；表中记录的受影响楼层为 14。,http://www.middleeasteye.net/news/istanbuls-grenfell-hospital-fire-brings-city-safety-stark-relief,41.01384,28.94966,高层建筑外立面火灾,healthcare/care,未检索到,14,未检索到,0.0,0.0,,未检索到/待核实,未检索到/待核实,未检索到/待核实,死亡 0，受伤 0；表中记录的受影响楼层为 14。,2018,middleeasteye.net,B,Istanbul,Healthcare,,,False,False,False,True,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2018-04-05|41.0138|28.9497,13433.892581820604,21030.630966547425,0.0,0.0,19.968250333345907,19.43215349637549,0.0,completed,,,,,,,legacy_exact_date_geo_match,TUR,2018.0,0.0,28780.3036458151,88.1655749576173,100.0,81407204.0,,,,,,,,,,
HRF-0097,北美洲,United States,"New York City, New York",Trump Tower apartment fire,2018-04-07,A residential-unit fire occurred high in the 58-storey mixed-use tower.,https://ctif.org/sites/default/files/2025-08/CTIF_Report30.pdf,40.7624,-73.9738,high-rise building fire,mixed office/residential,58 floors; 202 m,未检索到,completed 1983,1.0,6.0,,electrical fire reported; exact initiating failure unresolved,未检索到/待核实,未检索到/待核实,1 civilian death and 6 firefighter injuries.,2018,ctif.org,C,New York City,Residential,202.0,58.0,False,False,False,False,True,False,True,False,compendium_only_source,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2018-04-07|40.7624|-73.9738,11166.352780877976,17283.816489490328,0.0,0.0,18.383808881251525,22.28376483696312,0.0,completed,,,,,,,legacy_exact_date_geo_match,USA,2018.0,0.0,67728.4424921024,80.2804567987377,100.0,328529577.0,336806.0,17.428430609906,21.288219331009543,2.226801185252044,113.71531386020439,302.2808382273475,62.380905608486394,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0098,亚洲,Azerbaijan,Baku,Trump International Hotel and Tower (Baku) fire,2018-04-30,Trump International Hotel and Tower (Baku)高层建筑火灾；建筑高度记录为 108.9 m。死亡人数：0。Involved two separate fires the same day,https://en.wikipedia.org/wiki/List_of_fires_in_high-rise_buildings,40.37767,49.89201,高层建筑火灾,hotel,108.9 m,未检索到,未检索到,0.0,,,未检索到/待核实,未检索到/待核实,未检索到/待核实,死亡人数：0。Involved two separate fires the same day,2018,en.wikipedia.org,C,Baku,Hotel,108.9,,False,False,False,False,True,False,True,False,compendium_only_source,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2018-04-30|40.3777|49.892,3656.2777211121615,8260.202900077442,0.0,0.0,21.764743959903683,18.31098279953001,0.0,completed,,,,,,,legacy_exact_date_geo_match,AZE,2018.0,0.0,19781.8509058437,57.1841534654123,100.0,9939771.0,,,,,,,,,,
HRF-0099,亚洲,United Arab Emirates,Dubai,Almas Tower fire,2018-04-30,Almas Tower高层建筑火灾；建筑高度记录为 360 m。死亡人数：0。,https://en.wikipedia.org/wiki/List_of_fires_in_high-rise_buildings,25.07725,55.30927,高层建筑火灾,未检索到,360 m,未检索到,未检索到,0.0,,,未检索到/待核实,未检索到/待核实,未检索到/待核实,死亡人数：0。,2018,en.wikipedia.org,C,Dubai,Unknown/other,360.0,,False,False,False,False,True,False,True,False,compendium_only_source,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2018-04-30|25.0772|55.3093,693.6489320250762,889.9087886415679,3.0,5.302273651621668,42.00220374885242,39.53961052001648,53.02273651621668,completed,,,,,,,legacy_exact_date_geo_match,ARE,2018.0,0.0,72671.0787288764,84.8601805824625,100.0,9346701.0,,,,,,,,,,
HRF-0100,南美洲,Brazil,São Paulo,Wilton Paes de Almeida Building fire and collapse,2018-05-01,"Fire engulfed the occupied former office high-rise, which collapsed during the blaze.",https://www.al.sp.gov.br/repositorio/ementario/anexos/20180629-154048-ID_SESSAO%3D13272.htm,-23.5421,-46.6364,high-rise building fire,原办公楼，后为非正规居住,24层；约79.2米,未检索到,约1968年完工；长期失修和非正规占用,7.0,,,5层临时居住单元的一处插座过载短路；同一插座连接电视、微波炉和冰箱,建筑内大量可燃物、临时隔间和无序电气布线使火势快速贯通多层,长期废弃和非正规占用、缺乏维护及消防设备，监管与住房治理失效；火灾后约80分钟整楼坍塌,24层建筑完全坍塌；最终常用统计为7人死亡，另有失踪口径；约142户、372名居民受影响,2018,al.sp.gov.br,A,São Paulo,Office/government,79.2,24.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2018-05-01|-23.5421|-46.6364,16264.662109375,20615.361328125,0.0,0.0,27.987344360351585,25.972135925292992,0.0,completed,83.54838709677419,391731.0392156863,12634349.619607843,33.06413555995174,30.0,,requires_current_gee,BRA,2018.0,0.0,17917.7492123359,86.4420719945072,99.7,206107261.0,,,,,,,,,,
HRF-0101,亚洲,United Arab Emirates,Dubai,Zen Tower fire,2018-05-13,Zen Tower高层建筑外立面火灾。死亡 0，受伤 0；表中记录的受影响楼层为 15。,https://www.thenationalnews.com/uae/dubai-zen-tower-fire-actually-caused-by-electrical-fault-1.741716,25.07725,55.30927,高层建筑外立面火灾,未检索到,未检索到,15,未检索到,0.0,0.0,100.0,警方鉴证报告将起火定位于104号单元家具附近；电路/照明或加热设备故障被视为最可能原因，但报道也保留未熄烟头的替代可能。,易燃家具及强风使火势迅速扩展至上层和外部。,公开材料未确认自动消防系统失效；不作推断。,100余名住户疏散，无伤亡；约15层受影响，16套住宅烧毁。,2018,thenationalnews.com,B,Dubai,Unknown/other,,,False,False,False,True,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2018-05-13|25.0772|55.3093,693.6187744140625,889.9088745117188,3.0,3.454470825195308,44.4084411621094,42.68454284667971,34.54470825195308,completed,99.247311827957,7568.200000000002,19379.556862745096,0.7727356721969728,12.0,,requires_current_gee,ARE,2018.0,0.0,72671.0787288764,84.8601805824625,100.0,9346701.0,,,,,,,,,,
HRF-0102,亚洲,Iran,Tehran,Paramis Building fire,2018-07-22,Paramis Building高层建筑火灾；建筑高度记录为 69.3 m。死亡人数：0。21-storey residential building,https://en.wikipedia.org/wiki/List_of_fires_in_high-rise_buildings,35.69439,51.42151,高层建筑火灾,residential,69.3 m,未检索到,未检索到,0.0,,,未检索到/待核实,未检索到/待核实,未检索到/待核实,死亡人数：0。21-storey residential building,2018,en.wikipedia.org,C,Tehran,Residential,69.3,,False,False,False,False,True,False,True,False,compendium_only_source,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2018-07-22|35.6944|51.4215,3771.3805022663432,5396.454317523461,3.0,0.5496568131314206,38.305293729707785,38.05860113593336,5.496568131314206,completed,,,,,,,legacy_exact_date_geo_match,IRN,2018.0,0.0,15364.8049052614,74.8034286499023,100.0,86117998.0,64000.0,0.70625,2.03125,0.03125,14.5078125,14.5078125,,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0103,非洲,South Africa,Johannesburg,Bank of Lisbon Building fire,2018-09-05,约23层政府办公高楼持续燃烧三天，三名消防员死亡，建筑随后因不安全被爆破拆除。,https://www.gov.za/news/media-statements/labour-conducts-own-investigation-sites-after-two-fatal-incidents-13-sep-2018,-26.205,28.043,high-rise office fire,政府办公楼,23层；约101米,未检索到,老旧办公楼,3.0,8.0,,最终点火原因未公开确定,办公物料和高层竖向空间造成持续燃烧；具体扩散机制待调查报告公开,建筑消防合规和结构安全存在严重问题并触发多项独立调查；事故后建筑被判定无法安全修复并拆除,3名消防员死亡、8人受伤；23层政府办公楼严重烧损，2019年实施爆破拆除,2018,gov.za,A,Johannesburg,Office/government,101.0,23.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2018-09-05|-26.205|28.043,9245.912437095298,11974.809507627746,0.0,0.0,27.084703028146123,28.56184908131108,0.0,completed,,,,,,,legacy_exact_date_geo_match,ZAF,2018.0,0.0,14553.5615668957,63.3771545246841,84.7,58613001.0,,,,,,,,,,
HRF-0104,欧洲,France,Paris,The Boulangerie Hubert (later renamed the Mumbai Cafe),2019-01-12,The Boulangerie Hubert (later renamed the Mumbai Cafe)高层建筑外立面火灾。死亡 4，受伤 47；表中记录的受影响楼层为 1st of 7。,https://en.wikipedia.org/wiki/2019_Paris_explosion,48.85341,2.3488,高层建筑外立面火灾,未检索到,未检索到,1st of 7,未检索到,4.0,47.0,,未检索到/待核实,未检索到/待核实,未检索到/待核实,死亡 4，受伤 47；表中记录的受影响楼层为 1st of 7。,2019,en.wikipedia.org,C,Paris,Unknown/other,,,False,False,False,True,True,False,True,False,compendium_only_source,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2019-01-12|48.8534|2.3488,11249.134274900309,19867.00752254484,0.0,0.0,8.495028561961988,11.537479562680144,0.0,completed,,,,,,,legacy_exact_date_geo_match,FRA,2019.0,0.0,53448.5548849943,78.6890784549356,100.0,67382061.0,66309.0,9.807115172902622,11.277503807929543,1.8564599074032184,82.19547874345866,381.98887028910104,78.48223203957471,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
