event_id,continent,country,location,event_name,event_date,event_summary,source_url,latitude,longitude,fire_type,building_use,building_height_or_floors,affected_floors,building_age_status,deaths,injuries,evacuated,cause,fire_spread,urban_fire_resilience_gap,impact,event_year,source_domain,source_grade,city_label_en,building_use_group,building_height_m_reported,building_storeys_reported,external_trigger,arson_trigger,construction_related,facade_fire,valid_geocode,possible_duplicate,analysis_extended,analysis_core,cohort_reason,source_file_sha256
HRF-0098,亚洲,Azerbaijan,Baku,Trump International Hotel and Tower (Baku) fire,2018-04-30,Trump International Hotel and Tower (Baku)高层建筑火灾；建筑高度记录为 108.9 m。死亡人数：0。Involved two separate fires the same day,https://en.wikipedia.org/wiki/List_of_fires_in_high-rise_buildings,40.37767,49.89201,高层建筑火灾,hotel,108.9 m,未检索到,未检索到,0.0,,,未检索到/待核实,未检索到/待核实,未检索到/待核实,死亡人数：0。Involved two separate fires the same day,2018,en.wikipedia.org,C,Baku,Hotel,108.9,,False,False,False,False,True,False,True,False,compendium_only_source,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0099,亚洲,United Arab Emirates,Dubai,Almas Tower fire,2018-04-30,Almas Tower高层建筑火灾；建筑高度记录为 360 m。死亡人数：0。,https://en.wikipedia.org/wiki/List_of_fires_in_high-rise_buildings,25.07725,55.30927,高层建筑火灾,未检索到,360 m,未检索到,未检索到,0.0,,,未检索到/待核实,未检索到/待核实,未检索到/待核实,死亡人数：0。,2018,en.wikipedia.org,C,Dubai,Unknown/other,360.0,,False,False,False,False,True,False,True,False,compendium_only_source,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0100,南美洲,Brazil,São Paulo,Wilton Paes de Almeida Building fire and collapse,2018-05-01,"Fire engulfed the occupied former office high-rise, which collapsed during the blaze.",https://www.al.sp.gov.br/repositorio/ementario/anexos/20180629-154048-ID_SESSAO%3D13272.htm,-23.5421,-46.6364,high-rise building fire,原办公楼，后为非正规居住,24层；约79.2米,未检索到,约1968年完工；长期失修和非正规占用,7.0,,,5层临时居住单元的一处插座过载短路；同一插座连接电视、微波炉和冰箱,建筑内大量可燃物、临时隔间和无序电气布线使火势快速贯通多层,长期废弃和非正规占用、缺乏维护及消防设备，监管与住房治理失效；火灾后约80分钟整楼坍塌,24层建筑完全坍塌；最终常用统计为7人死亡，另有失踪口径；约142户、372名居民受影响,2018,al.sp.gov.br,A,São Paulo,Office/government,79.2,24.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0101,亚洲,United Arab Emirates,Dubai,Zen Tower fire,2018-05-13,Zen Tower高层建筑外立面火灾。死亡 0，受伤 0；表中记录的受影响楼层为 15。,https://www.thenationalnews.com/uae/dubai-zen-tower-fire-actually-caused-by-electrical-fault-1.741716,25.07725,55.30927,高层建筑外立面火灾,未检索到,未检索到,15,未检索到,0.0,0.0,100.0,警方鉴证报告将起火定位于104号单元家具附近；电路/照明或加热设备故障被视为最可能原因，但报道也保留未熄烟头的替代可能。,易燃家具及强风使火势迅速扩展至上层和外部。,公开材料未确认自动消防系统失效；不作推断。,100余名住户疏散，无伤亡；约15层受影响，16套住宅烧毁。,2018,thenationalnews.com,B,Dubai,Unknown/other,,,False,False,False,True,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0102,亚洲,Iran,Tehran,Paramis Building fire,2018-07-22,Paramis Building高层建筑火灾；建筑高度记录为 69.3 m。死亡人数：0。21-storey residential building,https://en.wikipedia.org/wiki/List_of_fires_in_high-rise_buildings,35.69439,51.42151,高层建筑火灾,residential,69.3 m,未检索到,未检索到,0.0,,,未检索到/待核实,未检索到/待核实,未检索到/待核实,死亡人数：0。21-storey residential building,2018,en.wikipedia.org,C,Tehran,Residential,69.3,,False,False,False,False,True,False,True,False,compendium_only_source,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0103,非洲,South Africa,Johannesburg,Bank of Lisbon Building fire,2018-09-05,约23层政府办公高楼持续燃烧三天，三名消防员死亡，建筑随后因不安全被爆破拆除。,https://www.gov.za/news/media-statements/labour-conducts-own-investigation-sites-after-two-fatal-incidents-13-sep-2018,-26.205,28.043,high-rise office fire,政府办公楼,23层；约101米,未检索到,老旧办公楼,3.0,8.0,,最终点火原因未公开确定,办公物料和高层竖向空间造成持续燃烧；具体扩散机制待调查报告公开,建筑消防合规和结构安全存在严重问题并触发多项独立调查；事故后建筑被判定无法安全修复并拆除,3名消防员死亡、8人受伤；23层政府办公楼严重烧损，2019年实施爆破拆除,2018,gov.za,A,Johannesburg,Office/government,101.0,23.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0104,欧洲,France,Paris,The Boulangerie Hubert (later renamed the Mumbai Cafe),2019-01-12,The Boulangerie Hubert (later renamed the Mumbai Cafe)高层建筑外立面火灾。死亡 4，受伤 47；表中记录的受影响楼层为 1st of 7。,https://en.wikipedia.org/wiki/2019_Paris_explosion,48.85341,2.3488,高层建筑外立面火灾,未检索到,未检索到,1st of 7,未检索到,4.0,47.0,,未检索到/待核实,未检索到/待核实,未检索到/待核实,死亡 4，受伤 47；表中记录的受影响楼层为 1st of 7。,2019,en.wikipedia.org,C,Paris,Unknown/other,,,False,False,False,True,True,False,True,False,compendium_only_source,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0105,大洋洲,Australia,Melbourne,Neo 200 fire,2019-02-04,Neo 200高层建筑外立面火灾。死亡 0，受伤 0；表中记录的受影响楼层为 6。,https://www.planning.vic.gov.au/__data/assets/pdf_file/0028/505855/ACP-technical-report-by-CSIRO.pdf,-37.814,144.96332,高层建筑外立面火灾,住宅公寓,42层；371套住宅,6,2007年完工,0.0,0.0,200.0,22层阳台上未熄灭烟头引燃阳台可燃物,ACP-PE可燃铝复合板形成竖向带状蔓延，火从22层扩至27层；阳台无喷淋,此前审计已识别可燃覆层但风险曾被评为低至中等；消防预案、额外探测预警和加强响应降低了后果,至少200人疏散，无死亡或重大伤害；31套公寓因火、水损坏一度无法居住,2019,planning.vic.gov.au,A,Melbourne,Residential,,42.0,False,False,False,True,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0106,欧洲,France,"16th arrondissement, Paris, Île-de-France, France",17 bis rue Erlanger apartment fire,2019-02-05,巴黎一栋9层住宅楼遭纵火，火与烟影响3至9层。,https://en.wikipedia.org/wiki/List_of_high-rise_fa%C3%A7ade_fires,48.847,2.263,multi-storey residential / arson fire,residential,9 storeys; floors 3-9 affected,3rd through 9th,older Paris apartment building,10.0,36.0,,邻里纠纷后人为纵火。,未检索到/待核实,未检索到/待核实,10人死亡、36人受伤；3至9层受影响。,2019,en.wikipedia.org,C,16th arrondissement,Residential,,9.0,False,True,False,False,True,False,True,False,compendium_only_source,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0107,亚洲,中国 / China,"元宏锦江小区，禹王台区，开封市，河南省 / Yuanhong Jinjiang Residential Community, Yuwangtai District, Kaifeng, Henan",开封元宏锦江小区高层住宅火灾 / Kaifeng Yuanhong Jinjiang residential high-rise fire,2019-03-14,开封元宏锦江小区高层住宅外墙起火，未报告人员伤亡。,https://www.sohu.com/a/302027813_796783,34.7986,114.30742,高层建筑外立面火灾,住宅,高层住宅；原专题汇编记为17层,外墙保温层；原专题汇编称17层,未检索到,0.0,0.0,,未检索到/待核实,外墙保温层快速竖向蔓延,公开材料主要为消防通报转引，建筑具体楼层仍需补充独立资料,未报告人员伤亡,2019,sohu.com,B,Yuanhong Jinjiang Residential Community,Residential,,17.0,False,False,False,True,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0108,亚洲,Bangladesh,Dhaka,FR Tower fire,2019-03-28,FR Tower高层建筑火灾；建筑高度记录为 未列明。死亡人数：25。FR Tower fire,https://bdnews24.com/bangladesh/electrical-short-circuit-sparked-fr-tower-fire-home-ministry-probe-finds,23.7104,90.40744,高层建筑火灾,未检索到,22/23层口径并存；政府调查报道多称23层,未检索到,建成年份未检索到/待核实；并非以楼龄作为主要风险证据,26.0,70.0,,政府调查组认定7层办公空间发生电气短路,办公空间大量可燃物使火迅速扩至8、9层并产生浓烟,消防设备不足或失效、部分紧急出口被锁/堵塞、楼梯狭窄；23层建筑仅获批18层，存在违法加层,26人死亡（25人当日死亡，1名伤者后续死亡）、70余人受伤；原表25人为早期口径,2019,bdnews24.com,B,Dhaka,Unknown/other,,23.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0109,亚洲,中国 / China,"金鹰中心A座，汉中路89号，秦淮区，南京市，江苏省 / Golden Eagle Center Tower A, 89 Hanzhong Road, Qinhuai District, Nanjing, Jiangsu",南京金鹰中心A座“5·24”火灾 / Nanjing Golden Eagle Center Tower A fire,2019-05-24,南京金鹰中心A座9层装修改造工程违规动火引发外墙火灾，无人员伤亡。,https://news.cctv.com/2019/06/30/ARTINy327UWYQ0NcVJjdBdX4190630.shtml,32.06167,118.77778,高层建筑外立面火灾,购物中心与办公综合楼,高层综合楼；起火位于9层露台，火势沿外墙蔓延至27层附近,9层露台起火，外墙蔓延至27层附近,未检索到,0.0,0.0,,9层露台施工人员违规动火，切割火花引燃油烟净化设备内油垢,火势扩大并蔓延至主楼西北侧外墙装饰材料,违规动火、作业人员被替换及报警延误等施工管理问题放大后果,无人员伤亡；过火面积约260平方米,2019,news.cctv.com,A,Nanjing,Office/government,,9.0,False,False,True,True,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0110,亚洲,中国 / China,"亚威金港商务大厦，九都路与芳林路交叉口，洛阳市，河南省 / Yawei Jingang Business Building, Jiudu Road–Fanglin Road intersection, Luoyang, Henan",洛阳亚威金港商务大厦火灾 / Luoyang Yawei Jingang Business Building fire,2019-05-29,洛阳亚威金港商务大厦外墙由3层向楼顶蔓延起火，无人员伤亡。,https://hn.ifeng.com/a/20190530/7449325_0.shtml,34.67345,112.43684,高层建筑外立面火灾,办公楼/商务大厦,层数待核实；火势由3层外部蔓延至楼顶,3层外部至楼顶,未检索到,0.0,0.0,,未检索到/待核实,火势由3层外部沿外立面蔓延至楼顶,楼层总数与最终事故调查结论尚未检索到,无人员被困，无人员伤亡,2019,hn.ifeng.com,B,Luoyang,Office/government,,3.0,False,False,False,True,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0111,欧洲,Poland,"Wola, Warsaw, Masovian Voivodeship, Poland",Warsaw Hub construction fire,2019-06-07,在建31层Warsaw Hub上部楼层发生大火，周边封锁但结构未被认为有坍塌危险。,https://ctif.org/sites/default/files/2025-08/CTIF_Report30.pdf,52.229,20.9847,high-rise construction fire,office / mixed-use under construction,31 storeys,未检索到,under construction,0.0,0.0,,未核实。,未检索到/待核实,未检索到/待核实,无伤亡报道；上部楼层受损，周边道路和区域临时封锁。,2019,ctif.org,C,Wola,Office/government,,31.0,False,False,True,False,True,False,True,False,compendium_only_source,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0112,北美洲,United States,"New York City, New York",AXA Equitable Center helicopter-impact fire,2019-06-10,A helicopter crashed on the roof of the 54-storey office tower and ignited a fire.,https://ctif.org/sites/default/files/2025-08/CTIF_Report30.pdf,40.7616,-73.9825,high-rise building fire,office,54 floors; 229.3 m,未检索到,completed 1985,1.0,0.0,,helicopter crash,未检索到/待核实,未检索到/待核实,Pilot killed; no other injuries listed by CTIF.,2019,ctif.org,C,New York City,Office/government,229.3,54.0,False,False,False,False,True,False,True,False,compendium_only_source,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0113,欧洲,Poland,Warsaw,Residential Flats fire,2019-08-14,Residential Flats高层建筑外立面火灾。死亡 0，受伤 0；表中记录的受影响楼层为 10。,https://tvn24.pl/tvnwarszawa/najnowsze/spalona-elewacja-zniszczone-okna-od-parteru-az-po-sam-dach-652130,52.22977,21.01178,高层建筑外立面火灾,residential,未检索到,10,未检索到,0.0,0.0,,未检索到/待核实,未检索到/待核实,未检索到/待核实,死亡 0，受伤 0；表中记录的受影响楼层为 10。,2019,tvn24.pl,B,Warsaw,Residential,,,False,False,False,True,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0114,欧洲,France,Paris,Seine Tower fire,2019-11-14,Seine Tower高层建筑外立面火灾。死亡 0，受伤 2；表中记录的受影响楼层为 1。,https://doi.org/10.1007%2F978-1-4939-2898-9_4,48.8566,2.3522,高层建筑外立面火灾,未检索到,high-rise; 1 floor affected; total floors to verify,1,未检索到,0.0,2.0,,未核实。,未检索到/待核实,未检索到/待核实,死亡 0，受伤 2；表中记录的受影响楼层为 1。,2019,doi.org,A,Paris,Unknown/other,,1.0,False,False,False,True,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0115,欧洲,United Kingdom,Bolton,The Cube Student Housing fire,2019-11-16,The Cube Student Housing高层建筑外立面火灾。死亡 0，受伤 2；表中记录的受影响楼层为 1。,https://manchesterfire.gov.uk/about-us/organisational-learning/the-cube-fire,53.578,-2.429,高层建筑外立面火灾,student housing,7 storeys / under 18 m,1,recently built student accommodation,0.0,0.0,217.0,消防调查认定为意外，起因为被丢弃的香烟。,火势沿外墙快速蔓延，建筑未按预期限制火灾发展。,消防及时改为全楼疏散并救出两名被困住户；外墙和建筑性能问题需与点火原因分开。,217名住户全部确认安全，无死亡或严重伤害,2019,manchesterfire.gov.uk,A,Bolton,Residential,18.0,7.0,False,False,False,True,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0116,大洋洲,Australia,Sydney,Waterloo 13th-floor apartment fire,2019-11-27,约60名居民疏散；两名被困住户获搜救，官方年报未列明死亡或具体伤员数,https://www.fire.nsw.gov.au/gallery/files/pdf/annual_reports/annual_report_2019_20.pdf,-33.9005,151.2073,高层建筑火灾,住宅高层,火点位于13层；官方明确称高层建筑,未检索到,未检索到,,,60.0,未公布；火源位于13层住宅单元,火焰由窗户和阳台外逸，但被控制在起火单元,两名住户一度被困；消防同时使用举高车和内部消防楼梯进攻，警方协助疏散,约60名居民疏散；两名被困住户获搜救，官方年报未列明死亡或具体伤员数,2019,fire.nsw.gov.au,A,Sydney,Residential,,13.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0117,欧洲,Slovakia,Prešov,Unnamed Highrise fire,2019-12-06,"Unnamed Highrise高层建筑火灾；建筑高度记录为 47.9 m。死亡人数：8。Natural gas explosion, 40 injuries",https://www.teraz.sk/regiony/vybuch-plynu-hasici-hasia-poziar-byt/434333-clanok.html,48.99923,21.2355,高层建筑火灾,未检索到,47.9 m,未检索到,未检索到,8.0,40.0,,"Natural gas explosion, 40 injuries",未检索到/待核实,未检索到/待核实,"死亡人数：8。Natural gas explosion, 40 injuries",2019,teraz.sk,B,Prešov,Unknown/other,47.9,,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
HRF-0118,亚洲,United Arab Emirates,Sharjah,Abbco Tower fire,2020-05-05,"Abbco Tower高层建筑火灾；建筑高度记录为 190 m。死亡人数：1。25 injuries, likely started by a discarded cigarette or shisha coals",https://gulfnews.com/uae/sharjah-fire-probable-cause-found-150-buildings-to-have-cladding-changed-1.71423621,25.3342,55.41221,高层建筑火灾,未检索到,约48/49层，约190 m,48,2005年建成，事发约15年，不属典型老旧楼宇,0.0,12.0,,较高楼层丢下的烟头或水烟炭等灼热物落到1层室外服务通道并点燃废物；警方称可能性约90%,被禁用的可燃外墙材料使火势快速沿立面向上蔓延,废物管理、吸烟/灼热物抛掷控制与既有可燃外墙整改滞后,无死亡，12人轻伤；约250个家庭需要临时安置；原表死亡1人应修正为0,2020,gulfnews.com,B,Sharjah,Unknown/other,190.0,49.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5
